,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,x-tsne,y-tsne,x-bin,y-bin
311,1.3623954,0.70507896,1.079936,0.6870569,1.0081228,-0.21467446,-1.0548255,-0.35051063,0.045301564,0.13428645,0.0040446925,7.9189644,4.3588877,7,4
312,1.293553,0.6518336,1.0761944,0.6976214,1.0081612,-0.21089463,-1.1088816,-0.32531044,0.053994894,0.14128715,0.0040066,7.7586966,4.790058,7,4
313,1.2214755,0.6025001,1.0731899,0.7088154,1.008195,-0.20715745,-1.1629357,-0.30101958,0.06210279,0.14840642,0.0039380114,7.6036587,5.296533,7,5
314,1.1461618,0.5570024,1.0708209,0.7207477,1.0082232,-0.20282935,-1.2170613,-0.276501,0.06862838,0.15783381,0.0038613128,7.4630656,5.834672,7,5
315,1.0676063,0.5153609,1.0689105,0.73367226,1.0082456,-0.19764319,-1.2713012,-0.25168762,0.0728176,0.1706377,0.0037883972,7.3610373,6.4126124,7,6
316,0.98580146,0.47772908,1.067284,0.74789613,1.0082628,-0.19145352,-1.325687,-0.22526725,0.07529815,0.18694721,0.0037248477,7.2653213,6.9935684,7,6
317,0.9007544,0.4428622,1.0658182,0.7630663,1.008276,-0.2006989,-1.3784763,-0.25786218,0.07678284,0.1608066,0.0037272712,7.1146646,7.5575533,7,7
318,0.8126692,0.39211467,1.0645183,0.77132404,1.0082927,-0.23231295,-1.4287761,-0.37348428,0.078758925,0.07235458,0.0037504032,6.3702493,8.82483,6,8
319,0.7215124,0.32897088,1.0634524,0.77404016,1.0083073,-0.24646859,-1.4809767,-0.4222524,0.08195268,0.031858213,0.0036949464,6.080852,9.673745,6,9
320,0.6272001,0.26090598,1.0626371,0.77433723,1.0083172,-0.25197002,-1.5341554,-0.43941197,0.08454465,0.015625244,0.0036312249,5.8525743,10.250463,5,10
321,0.52969295,0.19123209,1.0620228,0.77367866,1.0083227,-0.2539432,-1.5877308,-0.44408962,0.08659055,0.0093901055,0.0035832536,5.6509876,10.782781,5,10
322,0.42897406,0.121326976,1.0615779,0.77268785,1.0083236,-0.25431216,-1.641475,-0.44306603,0.0884209,0.00767595,0.0035127795,5.479581,11.305927,5,11
323,0.32503742,0.051853836,1.0612941,0.7716555,1.0083088,-0.25389004,-1.6952816,-0.4390611,0.090246186,0.008178435,0.0032152701,5.337043,11.822842,5,11
324,0.21788071,-0.016860383,1.0611731,0.7707168,1.008273,-0.25310925,-1.7491173,-0.43371734,0.09211166,0.0096212635,0.0029718212,5.229876,12.30606,5,12
325,0.10750209,-0.08469839,1.0612141,0.7699221,1.0082242,-0.25222108,-1.8029609,-0.42810103,0.093931794,0.011329604,0.002859235,5.1072035,12.712988,5,12
326,-0.0060984306,-0.1516834,1.0614054,0.76927847,1.0081701,-0.25137508,-1.8567976,-0.4229505,0.0955458,0.012971863,0.0028288264,5.0068383,13.043751,5,13
327,-0.12291905,-0.21793742,1.0617193,0.76877266,1.008112,-0.25066075,-1.9106157,-0.4187949,0.09676639,0.014406452,0.0027607253,4.909287,13.297093,4,13
328,-0.238429,-0.25189066,1.0619913,0.767655,1.0061418,0.14341749,-1.6856357,0.3056135,0.09305508,-0.00579335,-0.08111629,3.1379597,16.916811,3,16
329,-0.33077192,-0.17920181,1.058534,0.7526273,0.9961321,0.490333,-1.2747823,0.576618,0.02092049,-0.27419803,-0.15556696,2.3096068,17.560152,2,17
330,-0.40071484,-0.10974412,1.0405325,0.72019595,0.98047644,0.6749716,-0.93827385,0.2882168,-0.24532506,-0.40499628,-0.23431408,1.3884174,17.723957,1,17
331,-0.45272627,-0.038045716,1.0044737,0.69258606,0.95721567,0.96197605,-0.67465776,0.6175998,-0.39657906,-0.17095488,-0.35620514,0.628087,18.348942,0,18
332,-0.49130523,0.01937833,0.9426178,0.68173933,0.9227474,1.069392,-0.49030548,0.111354746,-0.8386231,-0.02981178,-0.52540934,-0.99424577,18.06277,0,18
333,-0.52100104,0.08626619,0.86452127,0.6897056,0.8747363,1.2991556,-0.37614956,0.74109805,-0.7712905,0.24919645,-0.7086628,-0.9371703,19.076591,0,19
334,-0.5460961,0.12268273,0.7690152,0.7068488,0.81305444,1.2028008,-0.33674148,-0.27598095,-1.2378422,0.17715698,-0.87910694,-2.6984987,17.839922,-2,17
335,-0.5705965,0.12604499,0.65724754,0.7334557,0.73763317,1.3544613,-0.3535151,0.3230356,-1.1466645,0.45899606,-1.0667146,-3.086143,18.464136,-3,18
336,-0.5974249,0.1578855,0.54422194,0.77297026,0.6490969,1.2791903,-0.40314314,-0.04757933,-1.2534155,0.35924792,-1.2165346,-3.5732775,17.808826,-3,17
337,-0.6271225,0.11981888,0.42653376,0.7926902,0.54938495,1.1749929,-0.45364884,-0.40656465,-1.2703788,0.14424543,-1.3624076,-4.061444,16.795057,-4,16
338,-0.659902,0.028486604,0.30459723,0.79838806,0.43634343,1.0944242,-0.50501424,-0.7402791,-1.3494797,0.03505432,-1.5616285,-5.0198526,15.859694,-5,15
339,-0.6958117,-0.12494805,0.17103413,0.7973283,0.30659872,1.0118381,-0.55844307,-1.2035692,-1.5368543,-0.013308174,-1.7462162,-6.2817593,14.919566,-6,14
340,-0.7350427,-0.34315175,0.022800494,0.7935371,0.15955919,0.94398665,-0.6159704,-1.5680442,-1.6864815,-0.029622337,-1.7462162,-7.0217757,14.329083,-7,14
341,-0.7735516,-0.5941863,-0.13068792,0.78913796,0.00013665622,0.81086177,-0.37525824,-1.6256609,-1.6459599,-0.026054021,-1.7462162,-7.511056,13.674848,-7,13
342,-0.7837083,-0.81130946,-0.26680866,0.78549594,-0.14285657,0.6650051,0.15817194,-1.1326836,-1.3021691,-0.017325656,-1.7360684,-8.433227,12.233526,-8,12
343,-0.76432717,-0.9174568,-0.3641144,0.78249335,-0.2706354,0.61549497,0.61333454,-0.21688432,-0.7526962,-0.011468015,-1.5840958,-9.593829,10.437711,-9,10
344,-0.7201163,-0.88035494,-0.4142136,0.7799577,-0.3898264,0.6041382,0.9892784,0.68714696,-0.21565647,-0.0067695854,-1.5113994,-11.074732,8.741063,-11,8
345,-0.65566754,-0.7454641,-0.42807728,0.7750989,-0.5057115,0.5386648,1.2920865,1.0196662,0.08216757,-0.06719167,-1.4956349,-11.744626,8.07996,-11,8
346,-0.5745896,-0.6037348,-0.42291203,0.75817084,-0.621823,0.38053638,1.5471156,0.77421445,0.22246997,-0.27577618,-1.5149983,-12.305403,7.4955034,-12,7
347,-0.4793499,-0.46987185,-0.3945723,0.7213839,-0.7410528,0.25920013,1.7659456,0.92038107,0.61487144,-0.51176554,-1.5750734,-12.967685,6.5355873,-12,6
348,-0.37239736,-0.3155939,-0.3315179,0.66312706,-0.86615765,0.1263797,1.9387208,1.0349267,1.0209152,-0.75646275,-1.6661464,-13.764602,5.5944834,-13,5
349,-0.25637308,-0.13104035,-0.22813831,0.58248115,-0.99931717,-0.005526241,2.068601,1.3065665,1.5421643,-1.0131742,-1.7462162,-14.87278,4.568562,-14,4
350,-0.13410139,0.08830072,-0.080996335,0.47887966,-1.1422697,-0.16289744,2.148155,1.4825943,2.0267563,-1.2714128,-1.7462162,-15.858696,3.6792586,-15,3
351,-0.00860841,0.32019398,0.10386943,0.352353,-1.2963159,-0.35377035,2.176547,1.4670477,2.4097714,-1.5264502,-1.7462162,-16.667707,2.8352256,-16,2
352,0.11744201,0.54941237,0.32189855,0.203025,-1.4622676,-0.5555301,2.1682432,1.4508402,2.7889616,-1.782514,-1.7462162,-17.542608,2.1857696,-17,2
353,0.24134111,0.7809784,0.5732105,0.03010344,-1.6380485,-0.74397355,2.1030843,1.4982731,3.174706,-2.0557697,-1.7462162,-18.325161,1.7470291,-18,1
354,0.3557751,1.0465981,0.8521661,-0.17148791,-1.7629539,-0.69887346,1.8638058,1.8601123,3.429369,-2.412061,-0.9765862,-19.49127,1.2054095,-19,1
355,0.4574598,1.3237768,1.1322043,-0.38798618,-1.806423,-0.7449332,1.680262,0.77475786,2.6965084,-2.3667598,-0.22772674,-19.934996,-0.09488558,-19,0
356,0.5505937,1.2406545,1.2796961,-0.5818249,-1.8082429,-0.812555,1.5791922,-1.5353098,1.0536969,-1.9481362,0.14005408,-17.158022,-5.479499,-17,-5
357,0.6388082,0.91235006,1.3223557,-0.74042344,-1.7883782,-0.76598585,1.5097927,-2.4660387,0.21142869,-1.575249,0.3811694,-16.162937,-6.2750406,-16,-6
358,0.7234751,0.50446963,1.3132962,-0.8671121,-1.7527151,-0.65626246,1.4603144,-2.625252,-0.1797429,-1.2301191,0.55005926,-15.430468,-6.717941,-15,-6
359,0.80561405,0.10856166,1.2819914,-0.9640047,-1.7034599,-0.5064116,1.4251161,-2.3590548,-0.32586598,-0.9056594,0.73374206,-14.641334,-7.21508,-14,-7
360,0.88610166,-0.22722709,1.244097,-1.0324246,-1.6413186,-0.34070575,1.404543,-1.8864406,-0.34598815,-0.5908155,0.8842977,-13.590713,-7.958851,-13,-7
361,0.9658863,-0.482333,1.2073689,-1.0726929,-1.5730321,-0.1817973,1.4009869,-1.3470546,-0.30721894,-0.27400723,0.89331263,-12.530412,-8.835618,-12,-8
362,1.0458661,-0.65158457,1.1751674,-1.0845307,-1.5091984,-0.034631107,1.4104365,-0.8017255,-0.246219,0.04686015,0.7690338,-11.542364,-9.887989,-11,-9
363,1.1264926,-0.7347645,1.1485043,-1.0678254,-1.455337,0.110641904,1.4218968,-0.25573084,-0.18197602,0.3661461,0.6347528,-10.65802,-10.961967,-10,-10
364,1.2075933,-0.73186624,1.1271268,-1.022873,-1.4087822,0.2609684,1.4255142,0.29213384,-0.12527646,0.6803297,0.5794547,-9.58577,-12.070871,-9,-12
365,1.2885983,-0.64382714,1.110082,-0.9499963,-1.3643296,0.4122021,1.4179722,0.8279574,-0.08189361,0.9922688,0.5801362,-7.583432,-13.4728565,-7,-13
366,1.3679022,-0.49260417,1.0967312,-0.85761935,-1.3184153,0.47668526,1.3693078,1.0941632,-0.04111254,1.117482,0.6173153,-6.802337,-14.303445,-6,-14
367,1.4436793,-0.30954012,1.0867429,-0.75798625,-1.268153,0.5025313,1.3005775,1.2319591,-0.004976586,1.1549113,0.69283926,-6.1694603,-14.988949,-6,-14
368,1.5153383,-0.10250521,1.0794753,-0.6536299,-1.2114766,0.5411822,1.231407,1.3996165,0.021859137,1.2233596,0.783577,-5.433832,-15.752142,-5,-15
369,1.5829718,0.13957077,1.0740337,-0.53916085,-1.1472266,0.61744756,1.16516,1.6789831,0.037894655,1.3816196,0.8891426,-4.4338026,-16.652996,-4,-16
370,1.6464895,0.42400017,1.0691494,-0.409628,-1.0765481,0.69038606,1.093599,1.9393202,0.035262432,1.5609683,0.9502924,-3.7712002,-17.320116,-3,-17
371,1.7053512,0.69400436,1.0509721,-0.26797274,-1.0045444,0.6602135,1.0111656,1.4962399,-0.2675247,1.6531129,0.92368174,-2.485691,-17.24088,-2,-17
372,1.759117,0.8892166,1.0057724,-0.119408526,-0.93331426,0.61761636,0.92336065,0.9880283,-0.58610696,1.7158439,0.9301926,-0.58911407,-17.189474,0,-17
373,1.8074132,1.0122465,0.93747437,0.03144438,-0.85935503,0.56751937,0.8287205,0.57782596,-0.79880756,1.7044623,0.99438816,0.93481547,-16.933273,0,-16
374,1.8499452,1.0842214,0.85860735,0.17594709,-0.77826023,0.5052118,0.7315857,0.3382234,-0.8293893,1.5735987,1.1151735,1.9417948,-16.373413,1,-16
375,1.886826,1.1262265,0.7818137,0.30556735,-0.68667054,0.43676263,0.6402596,0.19646469,-0.7512765,1.3709719,1.2664814,2.7564049,-15.525706,2,-15
376,1.9184953,1.1477695,0.7132988,0.4159408,-0.5826946,0.36728945,0.5573642,0.077944,-0.639052,1.1422482,1.4362923,3.4172888,-14.451311,3,-14
377,1.9454076,1.1523677,0.6545545,0.5066603,-0.46492147,0.30751136,0.48092553,-0.019129097,-0.5265741,0.9304517,1.6241666,3.9136474,-13.420456,3,-13
378,1.9678566,1.143807,0.60462457,0.58077747,-0.3321734,0.26525337,0.40778533,-0.08958283,-0.43629086,0.770087,1.7532837,4.3186584,-12.7419815,4,-12
379,1.9859709,1.1263953,0.56172436,0.6428161,-0.1834703,0.23907879,0.33586574,-0.13195957,-0.3648599,0.6596935,1.7532837,4.6453958,-12.295638,4,-12
380,1.9997792,1.1056666,0.5250228,0.69666195,-0.017320717,0.22701347,0.26388285,-0.13218373,-0.2937025,0.58646274,1.7532837,4.896498,-11.887308,4,-11
381,2.0093713,1.0831665,0.49330434,0.74537253,0.16716123,0.21930058,0.19507796,-0.15458143,-0.2502248,0.5445768,1.7532837,5.166307,-11.45186,5,-11
382,2.0152931,1.0370786,0.46442208,0.78389853,0.3699857,0.13413523,0.14518636,-0.49907875,-0.22187483,0.30043563,1.7532837,6.2781863,-10.196737,6,-10
383,2.018531,0.94496906,0.4416693,0.79933614,0.5913618,0.07900504,0.10039441,-0.6478188,-0.11846918,0.10567217,1.7532837,6.9813685,-9.2416525,6,-9
384,2.0191119,0.83816576,0.4270794,0.8024428,0.8308711,0.057481132,0.05725084,-0.6976855,-0.032985605,0.013987321,1.7532837,7.4323893,-8.532413,7,-8
385,2.0177474,0.7245909,0.41843608,0.799973,1.0792272,0.008389617,0.07230616,-0.7106066,0.02590331,-0.023470562,1.7532837,7.75506,-8.096261,7,-8
386,2.0203843,0.620692,0.415082,0.7955545,1.2120999,-0.082459256,0.1373154,-0.60678023,0.078978755,-0.034525964,0.97074765,9.426307,-7.9153337,9,-7
387,2.0247343,0.54824716,0.4202815,0.79065746,1.2492999,-0.10661298,0.13854967,-0.3164651,0.22426742,-0.035198785,0.10318184,12.808918,-8.257011,12,-8
388,2.028202,0.5379159,0.44324702,0.78596884,1.2393266,-0.08465064,0.11131725,0.183316,0.48812318,-0.030511318,-0.29805112,15.092945,-8.10736,15,-8
389,2.029486,0.5916016,0.48487365,0.7818354,1.209236,-0.064160354,0.067106105,0.4988911,0.65388244,-0.023205196,-0.44522524,15.749844,-7.056312,15,-7
390,2.027816,0.6789618,0.5362671,0.7782419,1.173389,-0.054654375,0.013510844,0.6129931,0.71299714,-0.018223684,-0.46255177,15.780537,-6.6575027,15,-6
391,2.02279,0.77605426,0.5903691,0.7750662,1.1388558,-0.050891858,-0.04450894,0.6232771,0.7163321,-0.013860863,-0.41960937,15.722416,-6.3025875,15,-6
392,2.0142338,0.86990565,0.64328146,0.77229375,1.1086751,-0.0510421,-0.10416168,0.5719424,0.6857549,-0.00931839,-0.35417587,15.605024,-5.827605,15,-5
393,2.0021007,0.9531265,0.6927448,0.76993465,1.0837471,-0.05367794,-0.16389738,0.4880776,0.63708496,-0.0047192494,-0.2856345,15.354319,-5.141125,15,-5
394,1.9864109,1.0222468,0.73769826,0.7679725,1.0639147,-0.05761753,-0.22297288,0.39258644,0.5820814,-0.00048676674,-0.22301686,14.883761,-4.2783084,14,-4
395,1.967213,1.0766747,0.77798367,0.76635313,1.048564,-0.0618265,-0.2811398,0.30122164,0.52974164,0.0029677276,-0.16973315,14.483852,-3.5649333,14,-3
396,1.9445615,1.1179556,0.8141161,0.764995,1.0369415,-0.06543953,-0.3384264,0.22542046,0.48656633,0.0054233093,-0.12631813,14.279309,-2.979631,14,-2
397,1.918505,1.1489677,0.84702396,0.76381093,1.0283105,-0.067958735,-0.39498222,0.17066772,0.45556554,0.0069430857,-0.09199111,14.157472,-2.485653,14,-2
398,1.8890827,1.1729306,0.8777307,0.76273024,1.0220172,-0.06937109,-0.45097345,0.13579889,0.43592748,0.0077973558,-0.06547499,14.060323,-2.0935247,14,-2
399,1.8563524,1.1908275,0.90718234,0.7608505,1.0175132,-0.076533936,-0.5055632,0.09333992,0.4267024,-0.011102078,-0.045362175,13.934002,-1.7358016,13,-1
400,1.8203983,1.2025995,0.9368392,0.7561201,1.0143578,-0.08966625,-0.55877066,0.05786853,0.44061592,-0.056083947,-0.030298341,13.732061,-1.3989066,13,-1
401,1.781277,1.2116314,0.9691254,0.74660575,1.0122048,-0.10415497,-0.6114759,0.058426116,0.4871187,-0.118333824,-0.019192213,13.432018,-1.0920058,13,-1
402,1.7390072,1.2226858,1.0065298,0.7308643,1.0107814,-0.12046513,-0.6640835,0.08353886,0.5582795,-0.19566685,-0.011218137,13.127736,-0.7949595,13,0
403,1.6935846,1.2384546,1.0508457,0.7075441,1.0098704,-0.14277485,-0.71666783,0.08180463,0.62509936,-0.28711012,-0.0057455543,12.955378,-0.48045257,12,0
404,1.645183,1.1930323,1.0820922,0.67654157,1.0093005,-0.22174776,-0.76431483,-0.6031893,0.31015047,-0.37067646,-0.0022364159,9.83972,2.6359882,9,2
405,1.5936135,1.0850466,1.0936385,0.64645433,1.0089386,-0.20830996,-0.82204044,-0.7396605,0.15746732,-0.26603004,-0.00022298258,9.62023,2.849745,9,2
406,1.5384909,0.9783061,1.0955544,0.6302152,1.0086987,-0.14639992,-0.88284427,-0.60016495,0.081447095,-0.059978236,0.0009906592,9.035273,3.2337186,9,3
407,1.4798423,0.89019734,1.0929389,0.62808985,1.0085398,-0.11182823,-0.9400801,-0.51023,0.04887992,0.050695427,0.0018916209,8.532931,3.6025786,8,3
408,1.4178185,0.8141393,1.0885962,0.6334287,1.0084393,-0.09300638,-0.9957146,-0.4512158,0.039213616,0.1075408,0.0025192897,8.218222,3.9311984,8,3
409,1.3524848,0.74649805,1.0839621,0.6427157,1.0083783,-0.08144871,-1.0506889,-0.40559882,0.04077589,0.13930438,0.002932002,7.9931865,4.3287435,7,4
410,1.2838712,0.68555677,1.0796969,0.6543148,1.0083426,-0.07335558,-1.1053681,-0.36726096,0.046970848,0.15942296,0.0031923174,7.8354673,4.7856736,7,4
411,1.2119894,0.6302427,1.0759971,0.6675032,1.0083231,-0.06685163,-1.1599262,-0.33441713,0.053553652,0.17494725,0.0033502188,7.7121625,5.31432,7,5
412,1.1368427,0.57999647,1.0728469,0.6820677,1.0083127,-0.060508456,-1.2144967,-0.30296037,0.059523173,0.19027641,0.0034411638,7.6097426,5.884698,7,5
413,1.0584298,0.53457284,1.070168,0.69801396,1.0083077,-0.054216195,-1.2691045,-0.2730817,0.064396374,0.20592166,0.0034917365,7.53325,6.4897795,7,6
414,0.9767483,0.493661,1.0678599,0.7153513,1.0083057,-0.04814039,-1.3237476,-0.2455066,0.06809087,0.22145721,0.0035190543,7.4725847,7.0962515,7,7
415,0.8917976,0.45682827,1.0658256,0.7340326,1.0083052,-0.04255895,-1.3784083,-0.22110751,0.07074748,0.23604701,0.0035336888,7.420859,7.6830215,7,7
416,0.80357593,0.42353785,1.063986,0.7539424,1.0083054,-0.037683055,-1.4330662,-0.20037471,0.072611906,0.24899673,0.003541644,7.3693414,8.232308,7,8
417,0.71220654,0.38207486,1.0623056,0.77019745,1.0083108,-0.078544244,-1.4828248,-0.35073078,0.07445759,0.13497935,0.0036675478,6.7428627,9.148849,6,9
418,0.61785537,0.3183514,1.0609365,0.77665246,1.0083176,-0.10602005,-1.5338447,-0.44738737,0.0791565,0.056925017,0.003576107,6.100176,10.110803,6,10
419,0.5203949,0.24459232,1.0599974,0.7782874,1.0082982,-0.11772445,-1.5865948,-0.4845267,0.084196895,0.022559157,0.0030567527,5.7829065,10.744941,5,10
420,0.41975322,0.1671262,1.0594637,0.7778,1.0082358,-0.12260912,-1.6401203,-0.49714395,0.08846545,0.0074256198,0.0024885898,5.583151,11.308173,5,11
421,0.31589565,0.08870095,1.0592695,0.7764379,1.0081347,-0.12410926,-1.6940254,-0.49810007,0.092004284,0.001929412,0.0020495078,5.4479094,11.862822,5,11
422,0.20880659,0.010623212,1.0593572,0.774831,1.0080087,-0.12389582,-1.7481148,-0.4935126,0.09494344,0.0013583128,0.0018244903,5.353698,12.3699255,5,12
423,0.09847885,-0.0665411,1.0596753,0.7732889,1.0078739,-0.122922644,-1.8022795,-0.48690212,0.09731207,0.0030611076,0.0017970018,5.247556,12.791517,5,12
424,-0.015091127,-0.1426556,1.0601703,0.7719436,1.007741,-0.121727996,-1.8564588,-0.48033154,0.099040225,0.0056003067,0.0018611241,5.1280847,13.131286,5,13
425,-0.13190156,-0.2178389,1.0607785,0.7708331,1.0076096,-0.12061362,-1.9106181,-0.47504482,0.0999879,0.008239634,0.0018493758,5.010691,13.372574,5,13
426,-0.24446924,-0.23716052,1.0612262,0.7686905,1.0035362,0.38852844,-1.6146344,0.47215185,0.094675995,-0.014568778,-0.12935881,2.825329,17.178032,2,17
427,-0.3333861,-0.18062943,1.0525508,0.7465083,0.98955077,0.60382515,-1.2320814,0.20648032,-0.1009013,-0.42638135,-0.21091007,1.900923,17.401922,1,17
428,-0.40152678,-0.11179,1.0301532,0.7138823,0.96813023,0.9453075,-0.9195444,0.6529527,-0.2253107,-0.25875404,-0.32947072,1.2369553,18.067188,1,18
429,-0.45326456,-0.058727097,0.9796658,0.6932348,0.9359629,1.0655547,-0.6853845,0.01567803,-0.74767834,-0.16028863,-0.49140185,-0.5940997,17.738195,0,17
430,-0.49321106,-0.006945118,0.9088717,0.6889178,0.89005363,1.3164648,-0.5241583,0.64234334,-0.69401586,0.104983635,-0.6875569,-0.7443276,18.900892,0,18
431,-0.52581984,0.03709519,0.8228046,0.6969976,0.8295796,1.3044057,-0.44051328,-0.08100523,-1.0981585,0.118178554,-0.86879784,-2.542778,17.873484,-2,17
432,-0.55534565,0.060330007,0.71953773,0.71809757,0.75492615,1.4669119,-0.4188746,0.3802317,-1.0906465,0.3949533,-1.0566878,-2.9902449,18.51607,-2,18
433,-0.58538157,0.101502925,0.6081151,0.7559463,0.666441,1.4696892,-0.45669433,0.14673656,-1.2851695,0.49416336,-1.227225,-3.6405408,18.091904,-3,18
434,-0.61813706,0.07902144,0.4849237,0.7859391,0.56541735,1.3298732,-0.50251883,-0.41628304,-1.3637359,0.22555754,-1.3853209,-4.266448,16.956795,-4,16
435,-0.65381265,-0.015449146,0.35585964,0.796878,0.45030865,1.2369543,-0.5529804,-0.7661586,-1.4204899,0.07514965,-1.5924147,-5.1604905,15.963859,-5,15
436,-0.6925784,-0.17461583,0.21645404,0.7982919,0.3179363,1.1463816,-0.60599005,-1.2481413,-1.6004505,0.0043016486,-1.7462162,-6.366096,15.005627,-6,15
437,-0.7346481,-0.40226722,0.062427614,0.7955115,0.16752249,1.071623,-0.66339105,-1.6424102,-1.7562051,-0.023365138,-1.7462162,-7.135763,14.43588,-7,14
438,-0.77582026,-0.6668152,-0.09741349,0.7913725,0.0037554356,0.92460924,-0.4100446,-1.718298,-1.7217888,-0.025646102,-1.7462162,-7.5967956,13.807476,-7,13
439,-0.78744745,-0.8982803,-0.2401102,0.7876328,-0.14283298,0.7612659,0.14313094,-1.2234029,-1.3776522,-0.019552957,-1.7462162,-8.376936,12.402566,-8,12
440,-0.76847655,-1.0184736,-0.34388912,0.7843782,-0.2728974,0.6976673,0.6140074,-0.30516893,-0.8261963,-0.014699257,-1.6067157,-9.496142,10.5907955,-9,10
441,-0.7238514,-0.9950995,-0.4003011,0.7815426,-0.39340162,0.675718,1.0018378,0.60070276,-0.28742942,-0.010166809,-1.5234884,-10.883533,8.867706,-10,8
442,-0.6584212,-0.8527734,-0.41595045,0.77835506,-0.5101539,0.64664173,1.3107356,1.2091545,0.11180516,-0.020448223,-1.5073045,-11.6608515,8.039813,-11,8
443,-0.5762476,-0.69242823,-0.4117476,0.7658821,-0.6270076,0.46986905,1.5648167,0.8211728,0.17083524,-0.22272147,-1.5228928,-12.150399,7.58571,-12,7
444,-0.47990915,-0.5525809,-0.3883641,0.73389626,-0.7467774,0.34296817,1.7847909,0.9492534,0.5525404,-0.45727053,-1.5814115,-12.796405,6.673542,-12,6
445,-0.37182674,-0.39627394,-0.3314983,0.6805713,-0.87234616,0.20426281,1.95758,1.0316417,0.94095075,-0.7004428,-1.6719757,-13.584539,5.764397,-13,5
446,-0.25466722,-0.21384664,-0.23553254,0.60496277,-1.0059599,0.0685477,2.0876894,1.2826436,1.451644,-0.9563014,-1.7462162,-14.652321,4.7644863,-14,4
447,-0.13117228,0.008142762,-0.09423579,0.50629956,-1.1494157,-0.081549786,2.1699824,1.5400995,1.9827927,-1.217614,-1.7462162,-15.731476,3.8137321,-15,3
448,-0.0043123453,0.25154936,0.08760994,0.3845102,-1.3040276,-0.2691608,2.200601,1.5559698,2.3842542,-1.4740617,-1.7462162,-16.561666,2.986618,-16,2
449,0.12325413,0.49389935,0.30318904,0.23986317,-1.4705546,-0.47118682,2.1950831,1.5289118,2.7581522,-1.7299656,-1.7462162,-17.428404,2.2882247,-17,2
450,0.24909797,0.7342779,0.5511847,0.071954414,-1.6480209,-0.6582897,2.1335795,1.54813,3.1260247,-2.0043418,-1.7462162,-18.218878,1.7907748,-18,1
451,0.36525878,1.002264,0.8254544,-0.1275407,-1.7664514,-0.6303675,1.8956642,1.8293884,3.372668,-2.4104805,-0.91798544,-19.484766,1.1904165,-19,1
452,0.46895468,1.2890432,1.1053922,-0.34428898,-1.8067044,-0.64992803,1.7145995,1.0937308,2.8451777,-2.3797083,-0.1999837,-19.98406,0.1477508,-19,0
453,0.5640956,1.2475072,1.2632014,-0.53906065,-1.807071,-0.7281926,1.6123577,-1.3173643,1.146545,-1.9564914,0.15228255,-17.254534,-5.377347,-17,-5
454,0.65426505,0.94839406,1.3122882,-0.6983126,-1.7859789,-0.68646073,1.5420142,-2.3079007,0.26908985,-1.5816798,0.40073767,-16.234413,-6.177225,-16,-6
455,0.7408725,0.56188416,1.3072103,-0.8254378,-1.7495157,-0.58233786,1.4929035,-2.508573,-0.14412707,-1.2335626,0.5512468,-15.439229,-6.63571,-15,-6
456,0.8249592,0.18209329,1.2783571,-0.9225266,-1.7008021,-0.43668008,1.4575654,-2.2688498,-0.30402416,-0.90667576,0.71852344,-14.604276,-7.149626,-14,-7
457,0.9073652,-0.14084227,1.2419603,-0.99096096,-1.6401852,-0.27352953,1.4361893,-1.8119807,-0.3327138,-0.5901653,0.8600005,-13.52504,-7.930587,-13,-7
458,0.98898804,-0.3847906,1.2061371,-1.0311509,-1.5734614,-0.11472266,1.4307445,-1.2788731,-0.29925177,-0.2729208,0.87707806,-12.452223,-8.849565,-12,-8
459,1.0706737,-0.54341614,1.1744753,-1.042898,-1.510232,0.033659987,1.4376445,-0.73433554,-0.24150887,0.04780716,0.7695777,-11.538377,-10.026704,-11,-10
460,1.1528379,-0.6158542,1.1481286,-1.0261264,-1.4555186,0.18076296,1.4460448,-0.18627983,-0.17924349,0.3666866,0.65626585,-10.599073,-11.138601,-10,-11
461,1.2352792,-0.60196364,1.1268773,-0.9811455,-1.4064329,0.33290762,1.4461179,0.36285707,-0.12484115,0.6804175,0.6235299,-9.438661,-12.2776375,-9,-12
462,1.317442,-0.50284755,1.1098415,-0.90822977,-1.3585291,0.4839043,1.4360517,0.89817697,-0.08204502,0.9930503,0.6255408,-7.198132,-13.764732,-7,-13
463,1.397495,-0.3472271,1.096554,-0.8185271,-1.3086088,0.5212425,1.3766408,1.0793802,-0.039727725,1.0567284,0.6757779,-6.5257397,-14.536193,-6,-14
464,1.4737458,-0.16612099,1.0866457,-0.7241066,-1.2537022,0.54944444,1.3090657,1.2219756,-0.00443507,1.0988113,0.75478333,-5.911876,-15.266555,-5,-15
465,1.5460155,0.042051878,1.0793444,-0.62357396,-1.192145,0.5998673,1.2431384,1.4244395,0.020769423,1.1937473,0.84817064,-5.135815,-16.031832,-5,-16
466,1.6144358,0.2910648,1.073681,-0.5102991,-1.1231363,0.6887427,1.1794845,1.7430564,0.034285493,1.3844525,0.94792897,-4.1392956,-16.927559,-4,-16
467,1.6787575,0.56135595,1.0619768,-0.38115874,-1.0494174,0.7241032,1.1067235,1.695806,-0.11780708,1.5492425,0.97040826,-3.2840676,-17.224686,-3,-17
