,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,x-tsne,y-tsne,x-bin,y-bin
312,0.23675597,0.2750878,0.5884122,1.0386454,0.97508943,0.08078528,-1.4914622,0.4380176,0.04131275,0.61088,0.030009247,-12.041094,-0.48155525,-12,0
313,0.14181675,0.31999242,0.5821478,1.0893031,0.9746809,0.082519546,-1.5502781,0.39180285,0.0066978107,0.62948704,0.031843755,-12.201108,-0.8514905,-12,0
314,0.04336242,0.357653,0.57215714,1.141697,0.9743786,0.08287931,-1.6093128,0.3045889,-0.047949616,0.6521679,0.032922648,-12.304706,-1.292491,-12,-1
315,-0.058637265,0.38780388,0.5577247,1.1965805,0.97411567,0.08878591,-1.6692063,0.25338066,-0.099737324,0.6886829,0.03301622,-12.310965,-1.6630119,-12,-1
316,-0.16423194,0.41141164,0.5386199,1.2545884,0.973843,0.09391979,-1.7298311,0.18404426,-0.15989801,0.72647756,0.03271745,-12.271049,-1.9854906,-12,-1
317,-0.27053595,0.4159489,0.51447636,1.3017595,0.97203803,0.30592135,-1.591083,0.19334696,-0.2650284,0.36810964,-0.05024109,-12.491669,-2.1625178,-12,-2
318,-0.3596451,0.4588715,0.47577107,1.3190186,0.9604801,0.70811665,-1.2632556,0.5388676,-0.45491743,0.10793562,-0.16923408,-4.1111403,-5.7224064,-4,-5
319,-0.4308368,0.49386063,0.4163457,1.3191683,0.9412136,0.906798,-0.9932044,0.07056013,-0.76535213,-0.05842467,-0.26478547,-3.9809752,-6.8767986,-3,-6
320,-0.48821867,0.5044567,0.3413492,1.3115897,0.9083392,1.0415637,-0.80209446,0.10898606,-0.8306454,-0.08078582,-0.5374122,-3.7706256,-7.435484,-3,-7
321,-0.53647566,0.50733095,0.2609623,1.3023617,0.8544769,1.08806,-0.6873172,-0.06022878,-0.89563113,-0.09950942,-0.82968205,-3.7447958,-8.19219,-3,-8
322,-0.5800725,0.5040575,0.1793158,1.2927374,0.7797339,1.1130934,-0.6445629,0.0018411593,-0.86155033,-0.09150969,-1.0989199,-3.617472,-8.843704,-3,-8
323,-0.62302357,0.49641824,0.09930846,1.2823949,0.6859795,1.0779778,-0.66317165,-0.13515611,-0.85700595,-0.117966644,-1.3413814,-3.7558892,-9.6156435,-3,-9
324,-0.6680941,0.4886158,0.022648858,1.2709712,0.5744034,1.0614148,-0.70655,-0.007496145,-0.7818661,-0.118299104,-1.579716,-3.723794,-10.308093,-3,-10
325,-0.71580154,0.48005396,-0.050711703,1.2579122,0.4475072,1.0221477,-0.7515546,-0.14983146,-0.77778167,-0.15669018,-1.6731775,-3.9108913,-10.761476,-3,-10
326,-0.7662367,0.466942,-0.12197863,1.2438385,0.30787393,1.0069706,-0.79802066,-0.091435485,-0.7317537,-0.14250322,-1.6731775,-3.9144263,-11.090711,-3,-11
327,-0.8194759,0.4468892,-0.19301172,1.2306561,0.15618747,0.97183853,-0.8174731,-0.24436101,-0.7713379,-0.12543909,-1.6731775,-4.081161,-11.439891,-4,-11
328,-0.8550802,0.46268126,-0.26427475,1.2300456,0.014328864,0.91837525,-0.254068,0.5120752,-0.7390962,0.13917819,-1.6731775,-2.540379,-12.447449,-2,-12
329,-0.85899293,0.49438393,-0.34002015,1.2393456,-0.10494544,0.7325008,0.24807742,0.051698018,-0.87827796,0.11180405,-1.4435672,-2.2242968,-14.927957,-2,-14
330,-0.8351873,0.491334,-0.4196986,1.2440917,-0.20937037,0.57928866,0.67735463,-0.12600364,-0.83347803,0.031548522,-1.2986733,-1.2761999,-16.028934,-1,-16
331,-0.78790474,0.46676037,-0.49303043,1.2394233,-0.30562517,0.43105352,1.0369871,-0.3433841,-0.72600025,-0.11121892,-1.2223282,-0.04600483,-16.823544,0,-16
332,-0.72107,0.42391244,-0.55371565,1.2214423,-0.39848155,0.298008,1.3344202,-0.46120554,-0.53027195,-0.28421712,-1.2055197,1.1360443,-17.26987,1,-17
333,-0.6380868,0.37406138,-0.5941594,1.1876364,-0.49193045,0.17234558,1.5796528,-0.4708782,-0.24081539,-0.48674875,-1.236387,2.4083261,-17.351877,2,-17
334,-0.541896,0.32918233,-0.60695124,1.1361046,-0.58916235,0.050313458,1.7780337,-0.36784834,0.13246569,-0.70509046,-1.3054904,3.854813,-16.992598,3,-16
335,-0.4351974,0.29850003,-0.58619434,1.0657629,-0.6926962,-0.07794079,1.9321319,-0.2073971,0.5632192,-0.9335166,-1.404273,5.133709,-16.164183,5,-16
336,-0.3206552,0.2842112,-0.5285354,0.9760007,-0.80448186,-0.22277753,2.0408964,-0.062479604,1.0167211,-1.1666433,-1.5259799,6.1282024,-15.023484,6,-15
337,-0.20093958,0.28275567,-0.433318,0.866507,-0.92600423,-0.38426542,2.1058826,0.034815874,1.462875,-1.4029039,-1.6647887,6.987261,-13.821563,6,-13
338,-0.07869961,0.28644317,-0.3022768,0.7371595,-1.0583661,-0.5669327,2.1270967,0.035435468,1.8750068,-1.6383951,-1.6731775,7.879684,-12.723123,7,-12
339,0.043767918,0.2801607,-0.14017175,0.58820754,-1.2020837,-0.77149636,2.1133766,-0.14689061,2.2071233,-1.8692487,-1.6731775,8.899183,-11.526072,8,-11
340,0.16424973,0.24799815,0.046816863,0.42056638,-1.3575329,-0.9860652,2.059507,-0.44026738,2.471164,-2.0830433,-1.6731775,9.755431,-10.491959,9,-10
341,0.27897653,0.20507115,0.25324225,0.23971695,-1.5219427,-1.0814087,1.9171443,-0.33174673,2.6709404,-2.1870558,-1.6731775,10.351799,-9.886984,10,-9
342,0.38187012,0.18523222,0.4676967,0.05041935,-1.6386137,-1.0048832,1.6818564,-0.040605124,2.666842,-2.2594826,-0.9122616,11.828545,-8.74548,11,-8
343,0.47212374,0.119579814,0.65895057,-0.14370257,-1.6792799,-1.0928235,1.4865603,-2.0300024,1.7598507,-2.2594826,-0.18776442,15.135789,-6.533723,15,-6
344,0.55326647,-0.20933178,0.7481293,-0.3223564,-1.6813512,-1.0671839,1.3830153,-3.7711825,0.68898183,-1.9374775,0.15967022,17.547415,-4.6499143,17,-4
345,0.6296152,-0.6564397,0.7719216,-0.47277153,-1.6663867,-0.9812398,1.322937,-4.3193517,0.1439959,-1.6082649,0.29192954,18.264938,-3.8619661,18,-3
346,0.70330286,-1.1239355,0.76376677,-0.5962464,-1.6458313,-0.8624957,1.2924873,-4.212837,-0.10560909,-1.2957542,0.3213827,18.367306,-3.0254412,18,-3
347,0.77588415,-1.5588713,0.7421522,-0.69398874,-1.6250829,-0.7256225,1.2848954,-3.7575958,-0.1954646,-0.995532,0.30335516,18.118786,-1.959279,18,-1
348,0.8485544,-1.9337977,0.71684134,-0.76688516,-1.6065123,-0.5796402,1.2945776,-3.1286044,-0.20382528,-0.7042736,0.26624328,17.646759,-0.55969614,17,0
349,0.92218995,-2.2356346,0.69262,-0.81557775,-1.5909384,-0.42989543,1.3164406,-2.4224946,-0.17468087,-0.41942957,0.2246049,16.95648,0.88956475,16,0
350,0.9972599,-2.4606712,0.6715229,-0.8410592,-1.5783944,-0.28624147,1.341931,-1.7194521,-0.13177778,-0.15183777,0.18565506,16.081802,2.1324575,16,2
351,1.0737363,-2.6123242,0.6541315,-0.84524125,-1.568537,-0.15687819,1.3629608,-1.0731663,-0.08727322,0.087473385,0.1526704,15.089165,3.2034671,15,3
352,1.1512206,-2.6978395,0.6403085,-0.830586,-1.5608792,-0.04412471,1.3753113,-0.5019912,-0.046858773,0.29642367,0.12649885,13.946756,4.169132,13,4
353,1.2290539,-2.7266028,0.6296081,-0.79995203,-1.5548881,0.04778689,1.3744358,-0.02788454,-0.012619686,0.46768433,0.10757753,12.680458,4.866215,12,4
354,1.3061544,-2.7124138,0.62150025,-0.7576774,-1.5496054,0.10612468,1.3507341,0.28927106,0.015282142,0.57338256,0.10710519,11.696861,5.197112,11,5
355,1.3809882,-2.6725087,0.6154705,-0.7099136,-1.5411383,0.13338692,1.2986356,0.44589347,0.037298445,0.5982605,0.19292456,11.203515,5.258777,11,5
356,1.4522477,-2.6213312,0.6110551,-0.66201204,-1.5249833,0.14053093,1.2310656,0.49719882,0.05413546,0.57665265,0.31336898,10.756029,5.2574205,10,5
357,1.5193027,-2.5673568,0.607858,-0.616693,-1.499527,0.1387077,1.1577144,0.49779975,0.06667865,0.5368329,0.4425158,10.1818695,5.2607784,10,5
358,1.5819609,-2.5142817,0.6055605,-0.5748139,-1.4645778,0.13448168,1.0836773,0.48101252,0.07585072,0.49482706,0.5681195,9.485707,5.2925673,9,5
359,1.640247,-2.4630942,0.60391676,-0.53624445,-1.4206183,0.13084584,1.01113,0.46333796,0.082476325,0.4581071,0.6843208,8.763283,5.3537135,8,5
360,1.694265,-2.4135864,0.60274374,-0.5004513,-1.368431,0.12856686,0.9405842,0.45029873,0.087229624,0.4287871,0.78893226,8.129686,5.430614,8,5
361,1.7441282,-2.3652413,0.60190797,-0.4668298,-1.3088892,0.12741165,0.8718432,0.44207457,0.09062893,0.40644294,0.881699,7.5476317,5.5320263,7,5
362,1.7899336,-2.3176205,0.6013132,-0.4348444,-1.2428552,0.1268795,0.8045409,0.4370662,0.09305729,0.38986394,0.9631657,7.0227294,5.6379857,7,5
363,1.8317571,-2.2704701,0.6008906,-0.40406203,-1.1711422,0.12650813,0.7383577,0.4334842,0.09479172,0.37781826,1.0341113,6.5350547,5.7537203,6,5
364,1.8696582,-2.223712,0.6005909,-0.37414387,-1.0945051,0.12595905,0.67307544,0.42989305,0.09603046,0.3692986,1.0953248,6.0748453,5.8842835,6,5
365,1.9036877,-2.177398,0.60037905,-0.34482485,-1.0136416,0.12502702,0.60857457,0.42533737,0.09691478,0.36356282,1.1475369,5.632064,6.0119696,5,6
366,1.933891,-2.1316602,0.6002298,-0.31589183,-0.9291982,0.123617455,0.54481274,0.41931093,0.097545244,0.3601027,1.19141,5.1722126,6.1698546,5,6
367,1.9603119,-2.0866659,0.6001252,-0.2871677,-0.8417737,0.1217212,0.4818001,0.4116708,0.09799356,0.3585913,1.2275479,4.733759,6.3238516,4,6
368,1.982996,-2.0425837,0.60005224,-0.2584966,-0.7519237,0.11938733,0.41957718,0.4025404,0.09831102,0.35882953,1.256511,4.3084993,6.4949937,4,6
369,2.0019932,-1.9995594,0.6000017,-0.22973664,-0.6601631,0.116700225,0.358196,0.39221883,0.09853443,0.36069974,1.2788305,3.8916235,6.6650295,3,6
370,2.0173542,-1.9577003,0.5999667,-0.20075344,-0.56696784,0.11376264,0.29770708,0.3811109,0.0986903,0.36413082,1.2950219,3.4892013,6.8276777,3,6
371,2.0291343,-1.9170669,0.5999427,-0.17141786,-0.47277552,0.11068483,0.23814969,0.3696749,0.0987978,0.36907446,1.3055954,3.0855536,6.991396,3,6
372,2.0373888,-1.8776696,0.59992605,-0.14160454,-0.37798566,0.10757606,0.17954566,0.35838664,0.09887078,0.37548944,1.3110673,2.6911502,7.152529,2,7
373,2.0421753,-1.8394663,0.59991443,-0.11119149,-0.28295854,0.10454104,0.12189589,0.34771743,0.09891927,0.38333452,1.31197,2.3143,7.310727,2,7
374,2.0435505,-1.8023658,0.59990615,-0.08006047,-0.18801388,0.101677924,0.0651787,0.3381181,0.09895052,0.3925644,1.3088608,1.9569654,7.4624453,1,7
375,2.0415683,-1.7662292,0.5998999,-0.048097044,-0.093428634,0.09907713,0.009349582,0.3300074,0.09896974,0.40312892,1.3023309,1.6046656,7.607089,1,7
376,2.0362794,-1.7308735,0.5998948,-0.01519139,0.0005659162,0.09682135,-0.04565774,0.32376435,0.098980695,0.41497442,1.2930129,1.2713742,7.7465243,1,7
377,2.0277312,-1.6960785,0.5998905,0.01876178,0.0937873,0.094985306,-0.099929385,0.31971854,0.09898606,0.42804444,1.2815858,0.9341086,7.879445,0,7
378,2.015964,-1.6615902,0.5998864,0.053863037,0.1861056,0.09363619,-0.1535685,0.31814182,0.09898775,0.4422809,1.2687796,0.6494062,8.007754,0,8
379,2.001012,-1.6271294,0.59988236,0.09020782,0.27744716,0.09283349,-0.20669179,0.31923723,0.098987155,0.4576237,1.2553761,0.36841604,8.134311,0,8
380,1.9829028,-1.5923989,0.5998782,0.1278865,0.3677986,0.09262677,-0.25942525,0.32312813,0.09898524,0.47400966,1.2422076,0.10060741,8.252328,0,8
381,1.9616555,-1.5570929,0.59987384,0.16698381,0.4572102,0.09305617,-0.3118997,0.32984373,0.09898274,0.49136874,1.2301527,-0.14796485,8.366138,0,8
382,1.9372809,-1.520909,0.5998693,0.20757814,0.545799,0.09414852,-0.36424515,0.33930308,0.098980196,0.5096181,1.2201252,-0.38265327,8.471839,0,8
383,1.9097841,-1.4835601,0.59986454,0.24973996,0.6337509,0.09591469,-0.416585,0.35129875,0.098978065,0.5286552,1.2130585,-0.59696925,8.562757,0,8
384,1.8791614,-1.4447895,0.5998596,0.29353,0.7213213,0.09834552,-0.46902868,0.36547744,0.09897673,0.54834634,1.209879,-0.7880055,8.638902,0,8
385,1.8454041,-1.4043881,0.59985465,0.3389957,0.80883265,0.101406164,-0.5216638,0.38132465,0.098976575,0.5685164,1.211467,-0.9554874,8.701093,0,8
386,1.8084986,-1.3622116,0.59984976,0.38616776,0.8966691,0.10503136,-0.5745459,0.398156,0.098977946,0.5889369,1.2185994,-1.110579,8.750857,-1,8
387,1.7685227,-1.3180566,0.5998458,0.43511683,0.98381966,0.098837286,-0.6126348,0.42823446,0.09907069,0.6164712,1.0422356,-1.3643044,8.6655655,-1,8
388,1.7277844,-1.2662011,0.5998546,0.48786208,1.033138,0.07477375,-0.61811846,0.5282296,0.099156216,0.6709746,0.4193144,-4.6968656,7.0419717,-4,7
389,1.6858095,-1.2046351,0.59986246,0.54443073,1.0484046,0.06651998,-0.6512836,0.6064582,0.09908902,0.7085573,0.10020564,-5.0601473,6.589999,-5,6
390,1.6413139,-1.1382363,0.5998686,0.6027211,1.0468771,0.057485517,-0.7010093,0.6178004,0.09911311,0.7125887,-0.048068162,-5.2009687,6.333101,-5,6
391,1.5936222,-1.0705687,0.59987307,0.6613578,1.0380884,0.055121668,-0.75765294,0.630439,0.09906514,0.7171603,-0.1042884,-5.280963,6.104727,-5,6
392,1.542439,-1.0011704,0.5998726,0.7205174,1.0270636,0.057422172,-0.81764334,0.65009457,0.09900006,0.7252345,-0.11351922,-5.3576813,5.8501973,-5,5
393,1.4876179,-0.9296455,0.5998678,0.78036004,1.0162748,0.06138489,-0.8793892,0.6698578,0.09896184,0.7335242,-0.100931354,-5.4551663,5.5462933,-5,5
394,1.429083,-0.85626227,0.59986144,0.8408007,1.0067891,0.06510366,-0.9419941,0.6844587,0.09895793,0.739526,-0.08010844,-5.5794744,5.199072,-5,5
395,1.3668026,-0.78170705,0.5998559,0.9016014,0.99892926,0.06765585,-1.0048964,0.6915156,0.09897846,0.74212193,-0.058038216,-5.7336745,4.8126984,-5,4
396,1.3007691,-0.70686907,0.5998393,0.96246594,0.9926558,0.068680495,-1.0677495,0.6898025,0.09873426,0.7410638,-0.03785252,-5.914731,4.409885,-5,4
397,1.2309936,-0.6328705,0.59971696,1.0231103,0.987775,0.06807267,-1.1303298,0.67671114,0.096710674,0.7368763,-0.020749548,-6.0940776,4.038805,-6,4
398,1.157496,-0.56054765,0.59940404,1.0833417,0.9840423,0.066645466,-1.192506,0.659207,0.09428382,0.7312403,-0.0070037297,-6.269673,3.6970458,-6,3
399,1.0803024,-0.49035087,0.59889585,1.1430143,0.981218,0.064289354,-1.2542444,0.6376269,0.092065826,0.72357905,0.0037072734,-6.4285913,3.4024794,-6,3
400,0.9994393,-0.42269108,0.59822243,1.2019535,0.9790939,0.0610406,-1.3155135,0.6124469,0.0903144,0.7137993,0.011875191,-6.5759926,3.1381395,-6,3
401,0.9149358,-0.35791284,0.59742624,1.2599937,0.9774996,0.05705346,-1.3762925,0.58446693,0.089091875,0.70219266,0.018007852,-6.7205267,2.8860276,-6,2
402,0.8272513,-0.34133285,0.59663385,1.3002952,0.97631764,-0.09133013,-1.4216238,-0.23759371,0.08998806,0.31036317,0.022927022,-15.236257,-1.2008146,-15,-1
403,0.73681915,-0.39205825,0.59637433,1.3151813,0.97528726,-0.16906638,-1.4697105,-0.6498254,0.100414015,0.10210318,0.022700189,-15.386967,-1.4853644,-15,-1
404,0.6434039,-0.4752785,0.59668994,1.3174167,0.9742113,-0.20761184,-1.521429,-0.8556119,0.10449432,-0.0005879867,0.021821415,-15.463067,-1.6095448,-15,-1
405,0.5468227,-0.5739452,0.59720093,1.3137281,0.9731392,-0.22415227,-1.575611,-0.94588894,0.10548177,-0.044716176,0.02259191,-15.513472,-1.6702242,-15,-1
406,0.44696608,-0.6786857,0.5977285,1.30778,0.97217774,-0.2289143,-1.6310742,-0.9742032,0.10509119,-0.05774933,0.024591178,-15.5523205,-1.7092319,-15,-1
407,0.34378138,-0.7846069,0.5981981,1.3014637,0.971389,-0.2278147,-1.6870682,-0.9714474,0.10419209,-0.05540119,0.027099812,-15.588624,-1.7399453,-15,-1
408,0.23725104,-0.8893693,0.5985869,1.2956685,0.97079015,-0.2241634,-1.7431988,-0.9549445,0.10320003,-0.046400286,0.029621482,-15.623872,-1.7681062,-15,-1
409,0.12737264,-0.9920408,0.59889585,1.2907373,0.97037065,-0.21973114,-1.7992877,-0.9340122,0.10229402,-0.035389766,0.031885646,-15.659468,-1.7944957,-15,-1
410,0.0141504,-1.0924261,0.59913504,1.2867299,0.9701062,-0.21540044,-1.8552701,-0.9133416,0.10153496,-0.024673356,0.03377474,-15.696084,-1.8211845,-15,-1
411,-0.10240779,-1.1906842,0.5993174,1.2835733,0.9699673,-0.2115574,-1.9111354,-0.89502513,0.10092861,-0.015253769,0.03526266,-15.732704,-1.8463935,-15,-1
412,-0.21401288,-1.2333136,0.5992771,1.2800435,0.96459055,0.23873259,-1.5803055,0.44769856,0.09534449,-0.030516986,-0.15221384,-2.5469518,-3.4665074,-2,-3
413,-0.2992299,-1.1112659,0.5985755,1.2765617,0.9490441,0.68893504,-1.1479377,1.6897964,0.087682664,-0.016788447,-0.17615552,-1.871516,-4.7888556,-1,-4
414,-0.36101046,-0.94127226,0.5861099,1.2687266,0.93529075,0.88227534,-0.793996,1.4176974,-0.18395759,-0.12594385,-0.111813374,-1.8251396,-5.144716,-1,-5
415,-0.40390888,-0.8000891,0.5562402,1.25204,0.9256459,1.0066735,-0.5150561,1.1740576,-0.33146477,-0.23087321,-0.06857958,-1.7595744,-5.5843816,-1,-5
416,-0.43247575,-0.67980295,0.5188417,1.2270344,0.91622156,1.080037,-0.31373543,1.0398327,-0.3652831,-0.3252495,-0.10678379,-1.7381808,-5.8808975,-1,-5
417,-0.45127562,-0.5728507,0.48068616,1.1945951,0.90205055,1.1132851,-0.18715833,0.9323295,-0.3500078,-0.40838298,-0.19650528,-1.7343677,-6.1066313,-1,-6
418,-0.46460006,-0.4770822,0.44435135,1.1561389,0.8801041,1.1181697,-0.12915969,0.8360711,-0.3218395,-0.4687753,-0.31592718,-1.7374604,-6.301346,-1,-6
419,-0.47629288,-0.39153314,0.41000438,1.113858,0.84886116,1.1032891,-0.13096388,0.74539644,-0.30247983,-0.49968058,-0.44650373,-1.7591901,-6.5053673,-1,-6
420,-0.48957255,-0.31527758,0.37641424,1.0702994,0.80805725,1.080243,-0.17850399,0.66822755,-0.30439633,-0.5007566,-0.57436985,-1.7851198,-6.7174764,-1,-6
421,-0.5062747,-0.2466781,0.34129798,1.0275475,0.7580556,1.0678371,-0.24090014,0.6002857,-0.33912337,-0.48109514,-0.6945938,-1.8267926,-6.964824,-1,-6
422,-0.526748,-0.18665162,0.30202794,0.9873824,0.6995302,1.0608133,-0.304331,0.50761783,-0.4036507,-0.43887573,-0.8029366,-1.8894982,-7.287493,-1,-7
423,-0.5509833,-0.13456814,0.25704476,0.9520191,0.63300866,1.0633196,-0.3669909,0.45387372,-0.4760082,-0.3669168,-0.9091747,-1.9530431,-7.683696,-1,-7
424,-0.5789553,-0.08973265,0.20526819,0.92316425,0.55889255,1.0670825,-0.42968458,0.37412947,-0.5664074,-0.28408056,-1.006753,-2.050307,-8.219625,-2,-8
425,-0.61064386,-0.050708774,0.14632311,0.9019626,0.4774742,1.0776237,-0.49160412,0.34672698,-0.6477879,-0.18489486,-1.1051371,-2.1240888,-8.852636,-2,-8
426,-0.64603996,-0.016663307,0.08024449,0.88885903,0.38896587,1.0841532,-0.5540798,0.28247482,-0.737326,-0.091445036,-1.1970313,-2.2214835,-9.578042,-2,-9
427,-0.6851503,0.013665548,0.0076501006,0.8837718,0.2935183,1.0944246,-0.616141,0.27818114,-0.80394137,0.0057815043,-1.2913586,-2.2764325,-10.156882,-2,-10
428,-0.72798944,0.04115076,-0.07061548,0.8862212,0.19118841,1.0972892,-0.6791286,0.2301459,-0.87321156,0.08784844,-1.3817344,-2.3515308,-10.585777,-2,-10
429,-0.7662004,0.082391165,-0.15358517,0.89850426,0.090756536,1.0944533,-0.39488858,0.6021948,-0.91687804,0.25704324,-1.1855961,-1.9843465,-11.4340725,-1,-11
430,-0.78321975,0.12956597,-0.24584138,0.9203114,0.005490414,0.9906391,-0.045396484,0.25565735,-1.0956292,0.29450214,-1.0389233,-1.8883396,-13.827686,-1,-13
431,-0.7806106,0.15649047,-0.3453796,0.94384986,-0.07229957,0.90990824,0.2648819,0.2303544,-1.091596,0.29854092,-0.9837265,-1.7118397,-14.506475,-1,-14
432,-0.7608146,0.17227031,-0.4432269,0.9644017,-0.1474866,0.80886376,0.5321935,0.05076113,-1.0550138,0.22392045,-0.9680025,-1.4173505,-15.239062,-1,-15
433,-0.72620404,0.17062557,-0.5350509,0.9770098,-0.22290675,0.70888186,0.7627517,-0.0901919,-0.94724137,0.10997392,-0.98889214,-0.9632427,-15.914899,0,-15
434,-0.6787532,0.15458879,-0.6152984,0.9784798,-0.30103597,0.6052453,0.9637318,-0.21393049,-0.7775608,-0.04058381,-1.0395955,-0.2939585,-16.4893,0,-16
435,-0.6200404,0.12847792,-0.67827415,0.9660128,-0.38387552,0.49918252,1.141078,-0.27522352,-0.53335077,-0.22115247,-1.1143153,0.73036087,-16.948648,0,-16
436,-0.5513059,0.0984458,-0.7174309,0.9366203,-0.47295952,0.38224125,1.3001037,-0.28555116,-0.20677416,-0.44279826,-1.2063286,2.071464,-17.18525,2,-17
437,-0.47365594,0.0736622,-0.72573525,0.88780445,-0.569488,0.26177463,1.4397451,-0.1776023,0.20595805,-0.68292385,-1.3135455,3.8427691,-16.850845,3,-16
438,-0.38839838,0.06304021,-0.69790447,0.81872505,-0.6745249,0.13292706,1.5545337,-0.023067059,0.6591512,-0.9246665,-1.4343408,5.1992936,-16.001162,5,-16
439,-0.29713583,0.067239486,-0.63233,0.7293165,-0.7889981,-0.00945492,1.6407375,0.10003831,1.1101168,-1.1667728,-1.566514,6.1498785,-14.879152,6,-14
440,-0.2017433,0.08013279,-0.53029424,0.6196173,-0.9137171,-0.17255303,1.6915574,0.13717729,1.533107,-1.4069501,-1.6731775,6.9868884,-13.800985,6,-13
441,-0.104403794,0.09003717,-0.39503875,0.48990178,-1.0493679,-0.35825098,1.7076677,0.049168,1.9057354,-1.6430064,-1.6731775,7.8609943,-12.748996,7,-12
442,-0.007106647,0.081138305,-0.23186299,0.340545,-1.1963104,-0.5655575,1.688844,-0.2079772,2.2021286,-1.8742208,-1.6731775,9.062656,-11.392913,9,-11
443,0.0869998,0.059739083,-0.046541978,0.17628227,-1.3529109,-0.6858123,1.5904008,-0.155995,2.4334655,-2.0039485,-1.6731775,10.038989,-10.294326,10,-10
444,0.17334372,0.043856695,0.1510568,0.004711263,-1.5132918,-0.7472122,1.4441187,-0.13303068,2.4991877,-2.0413058,-1.6731775,10.734995,-9.652689,10,-9
445,0.24949035,0.045845687,0.35023502,-0.1683696,-1.6363205,-0.6621944,1.2455236,0.20617586,2.4666479,-2.049327,-0.99303246,11.985364,-8.626781,11,-8
446,0.31441686,0.053656384,0.53787744,-0.34264436,-1.681126,-0.63535666,1.0793283,-0.07794869,2.2301147,-2.0558496,-0.22279426,12.936223,-7.952942,12,-7
447,0.37051383,-0.045094755,0.6810646,-0.5126413,-1.684656,-0.71874565,0.9432039,-2.2057045,1.2080634,-1.9392397,0.15265398,16.23709,-5.68201,16,-5
448,0.42073053,-0.3533201,0.7380201,-0.66282034,-1.6693292,-0.65699047,0.8870088,-3.2797947,0.4388012,-1.6023273,0.31152624,17.350452,-4.294239,17,-4
449,0.4685905,-0.7268836,0.7484422,-0.78561336,-1.6474496,-0.55113286,0.8624578,-3.4943063,0.05644405,-1.286215,0.3373293,17.63733,-3.0819547,17,-3
450,0.5156661,-1.095146,0.73683476,-0.8825236,-1.6257378,-0.41846567,0.85966504,-3.231096,-0.11065227,-0.98573697,0.3136619,17.641417,-1.8708997,17,-1
451,0.56307703,-1.419655,0.71659416,-0.9546629,-1.6065785,-0.27092612,0.8728476,-2.7162986,-0.1629268,-0.6963388,0.27211562,17.315626,-0.36167464,17,0
452,0.61162937,-1.6807446,0.6946743,-1.0028137,-1.5906821,-0.11585982,0.89714664,-2.0782864,-0.15795404,-0.41463977,0.22764856,16.606487,1.0292666,16,1
453,0.6618533,-1.869244,0.674381,-1.0275114,-1.5779774,0.0423474,0.9282294,-1.3871999,-0.12780635,-0.13809231,0.18707784,15.611086,2.2581413,15,2
454,0.71403635,-1.9815834,0.65702283,-1.0291027,-1.568055,0.20114383,0.96220434,-0.6792141,-0.08962046,0.13528113,0.15310012,14.397254,3.4037364,14,3
455,0.7682348,-2.0170634,0.6428693,-1.0078235,-1.5603644,0.3586325,0.99522054,0.027068568,-0.051959902,0.4061793,0.1269422,12.4312725,5.458833,12,5
456,0.82340395,-1.9882787,0.6317237,-0.96790844,-1.5542473,0.4591562,0.9945956,0.5037199,-0.018005444,0.578758,0.11018042,11.120346,6.8893685,11,6
457,0.8770256,-1.9237728,0.6232011,-0.91961557,-1.5452836,0.49062678,0.94365096,0.68447644,0.010747575,0.6054903,0.20316927,10.75388,7.225554,10,7
458,0.9270456,-1.8466619,0.6168265,-0.8714229,-1.5281727,0.49381196,0.8740403,0.73602784,0.033569,0.57636446,0.32876733,10.368481,7.4330444,10,7
459,0.9727268,-1.7669485,0.61212605,-0.8264827,-1.5013453,0.48649192,0.79825413,0.7328018,0.05104402,0.5281215,0.46390978,9.892912,7.6440353,9,7
460,1.0138737,-1.6884489,0.60869306,-0.7856373,-1.4644616,0.47755152,0.7220329,0.7140947,0.06411909,0.47896844,0.59862757,9.309902,7.8952174,9,7
461,1.0505306,-1.6119164,0.60617864,-0.7486192,-1.4177665,0.47064275,0.6476885,0.69709563,0.07328391,0.43708304,0.72720724,8.711841,8.159947,8,8
462,1.0828207,-1.536877,0.60430384,-0.71474063,-1.361841,0.46631712,0.5756382,0.6869789,0.07961842,0.40428522,0.84633815,8.154334,8.429791,8,8
463,1.1108652,-1.4627239,0.6028701,-0.683312,-1.2974381,0.46345013,0.5053272,0.68103325,0.0839761,0.378801,0.95472056,7.644,8.713338,7,8
464,1.1347477,-1.3892119,0.6017404,-0.65381485,-1.225366,0.46082082,0.43613762,0.67532563,0.08698464,0.3583371,1.0521572,7.16845,8.998961,7,8
465,1.154525,-1.3164409,0.60082394,-0.62589484,-1.1464236,0.45769536,0.36769247,0.6674584,0.08913369,0.34127423,1.139103,6.7075596,9.29584,6,9
466,1.1702346,-1.2446918,0.6000653,-0.5993059,-1.0613575,0.4537822,0.29981706,0.6565055,0.09078098,0.32667008,1.2164999,6.2739005,9.605497,6,9
467,1.1819105,-1.1742972,0.5994331,-0.5738611,-0.97083294,0.44907507,0.23245792,0.64246106,0.09216121,0.31405306,1.2855974,5.8567467,9.928684,5,9
